,ra,dec,distance,pmra,pmdec,radial_velocity,ra_error,dec_error,distance_error,pmra_error,pmdec_error,radial_velocity_error
0,285.437166369741,-36.97616052364736,152.3099075533914,5.203833764049323,-28.03009143186372,-2.067081826617454,0.10865761207829089,0.014981308381548,1.1923245859441334,0.14914418176062944,0.06506964351491593,0.08102158153376363
1,285.06354846246785,-36.84363309997667,156.51079703511024,5.425838426985287,-28.491447315521025,-0.32913712188056055,0.0013036452914962082,0.113040630434317,3.041989747960237,0.1323335480085197,0.1534688254657976,0.31871421186839055
2,285.13319889669276,-37.03739331256258,159.74232220174187,4.580377735802557,-27.761665633535916,-5.692724115787751,0.1226895172596654,0.16173315641205377,-1.4381169941147371,0.21119325674771436,0.05487540103686934,0.1837387132379445
3,285.1910133553044,-36.617810673024856,156.4143718660197,6.197258235844831,-27.521294541427068,-3.8061522782961905,0.07768461298261131,0.1440716092916087,0.7932606852604906,0.03030786027597325,0.12034200645878743,0.696205985286202
4,285.03961541322616,-36.946535407232346,161.827736459978,6.23184580694151,-28.214303420410978,0.8405127323839547,0.12641012987915773,0.13421097423183778,-0.27767142092217156,0.18394965818453488,0.2097260428675648,0.04624164768745542
5,285.3914941908505,-36.87998452172002,159.73424017134596,3.901847168282095,-27.73602988502625,-0.6078495590795712,0.1547850955685631,0.1514539094379982,0.15941805228930894,0.29850635079172044,0.14600115475527803,0.40182885618053965
6,285.5941463771505,-36.48982767461412,154.71978513916727,5.3321779679404955,-28.033000445992368,0.4256131541099921,-0.13406224122584148,0.12287901207607596,0.7410937246248828,0.1339646203583608,-0.10645935524237723,0.27363245329627783
7,285.7107094856113,-36.88929647475737,151.78256441000897,5.478559252397034,-28.66423760946945,-7.012603695236972,0.07097549661450622,-0.021461448250036264,-0.4025676932654676,0.16317025076667196,0.0650765131905397,0.43046270224744104
8,284.9737762541156,-36.623307494624086,161.48611351381908,3.7845506470519603,-29.23813377488969,2.116054129599916,0.09409123820064687,0.03450809468442248,-2.6325521788772788,0.04550118542189357,-0.12618102370443776,0.6082130817241954
9,285.2059792700339,-36.85647921304355,154.9112978580156,4.5699307820974315,-26.108609859865325,-0.24643004721091044,0.04735709821452797,-0.022775167625424572,1.5979065046024479,0.10739721335319015,0.025154116689086695,0.38975584082843007
10,285.2319172972041,-36.85348250481246,154.10221411797423,4.697778967654264,-26.929338196181234,-8.655272638269526,0.13189829675580575,0.0026319004775542942,1.1611202178529423,-0.06779704477581391,0.20311744160216197,0.20119918779663098
11,285.5599841337878,-37.215286316504155,160.84821949033744,4.034603914069011,-27.63790567496124,-1.934720051194787,0.29817971156826506,0.07402424008858094,-0.008127022581064125,0.05719925391300188,0.11158935409549954,0.06300551424041817
12,285.32519487740615,-36.9849365439839,156.12841951828608,5.053229592557936,-26.132981986581225,-3.145345646120081,0.016481494270129807,-0.007924794002067734,1.4942295104212053,0.076665898599665,0.16267436861791207,0.09969116935716077
13,285.57143879699424,-37.148388048953414,153.0671090883071,4.335484731760592,-27.040716910673737,-3.0246685866459933,0.1352632816859981,0.030628959086746288,7.5066004268791415,0.1708227267403589,0.2920293013724332,0.38871371833527607
14,285.59225948971,-36.86181746623074,159.0533490796226,5.636262900467183,-27.83849370306332,3.129229490473564,0.1113450302739867,0.05775791506031519,0.37995930057847227,0.006010511786732842,0.22607450535890916,0.23087767703656842
15,285.293593134986,-36.89242286542564,153.37157498095226,6.721178065286988,-27.313496285879566,-1.4927779353682236,0.11471077474444423,-0.048252720730999746,7.0477809366669675,0.1936079988469858,0.1784643486823226,0.20042122692632205
16,285.76589906009286,-36.40242668468753,152.85647000930265,6.636090014745485,-27.494533339205226,-0.42798680937509626,-0.025159234607198253,0.11415764660815583,-0.26675949429159873,-0.01024046715119517,0.05386829030860866,0.3328895263982205
17,285.4732562971412,-37.02167187447431,157.25612014032365,4.814473994694879,-26.65180307868486,-6.274491592936313,0.07558613136306537,0.015807379304895258,6.188325676098902,0.1345234917451567,0.13236454994288904,0.21591662296493752
18,285.0931936901816,-36.846867295732125,156.9643535675483,6.79703706274496,-26.355705165016655,-2.5915145400344084,-0.00708002137410059,-0.025687595938325147,2.866979552708745,0.06240141605063695,0.1783093104690594,0.5181817570610592
19,284.66330898722254,-37.0156867233564,151.1795744060635,3.6779248209973776,-26.316317421359262,0.47686489829122847,0.02849749619714729,0.16437047300367463,5.219176461677744,0.09285131858369615,0.0527736121183649,0.14200447129584895
20,285.3507770572409,-36.99764943878884,157.80311176715472,3.4695952431435675,-27.78354949066462,-0.5459164531975753,0.1484365040948662,0.14293071225522666,3.616524529222718,0.01214078538081105,0.3044067105684281,0.5432805964356625
21,285.3001294444693,-36.697834982594884,152.92528192154506,4.607904997739225,-28.118166684585866,-6.136239417001216,0.17810697408083875,0.10881495261340454,5.6730016395382314,0.16776328577138844,0.004795992714970665,0.028076872249001683
22,285.26899862223314,-36.71211381616175,155.33506403782613,5.049224500299858,-29.052561756631622,-4.079302268398868,0.12037697539293124,0.2236117922373494,6.644835995574413,0.1277653709829676,0.2622632883601791,0.14332121574301113
23,285.3247660875623,-36.77116627596605,153.54948604097603,6.287603002931215,-27.877085365649517,-0.7097711381597119,-0.01297562079680123,-0.0371039096616233,1.0818978807295418,0.020085803277014494,0.1017768450089938,0.5721599668132904
24,285.2654755064805,-36.801005890802365,155.3861137415311,3.586929224813483,-27.342321598915223,2.3626418628764787,0.13487129660067942,-0.009464309456691244,0.7490647029062851,0.17557005152399693,0.14018606857941468,0.4194189025155944
25,285.5290915944206,-36.807729113671186,145.9422911059554,4.248403245184309,-27.02652463101205,-0.5387864016946227,0.12250878438708651,0.08365948630474762,3.0029124024247817,0.14243955139381573,0.0775195591002185,0.35945360832034473
26,285.2813211351156,-37.09902494787204,151.49515049401666,4.415520295146311,-27.606520088402924,1.7263590300379499,0.10402038617045686,-0.03903114640443993,1.2901635822126725,-0.056229264586523026,0.0026258851190874566,0.19068772045109583
27,285.76209094222577,-36.81677679077604,150.47472798353576,4.941591039435415,-27.94332149455859,-3.2286534032781393,-0.004697670072608948,0.16369854868711284,1.7282904067703453,0.05879883114626138,-0.03524642958633953,0.008455275105055615
28,285.38621310232185,-36.90405128679211,158.63386907619548,5.870980595971571,-29.128043962369482,1.4918542011309426,0.07896714503281077,0.037682842482354977,0.8466237136622066,0.2299248992152779,0.029385290333776765,0.4360093419768505
29,284.9763456025636,-36.90054928320932,155.8126598829457,5.599418183054841,-26.301454011605465,1.326933645907899,0.11647192952865706,-0.05098957770540209,2.183198999398802,-0.010426615774209363,-0.027804595979746743,0.18084120394110348
30,285.5204280160603,-36.85123327104971,154.42667693654025,7.010295848788569,-27.86527245335054,-1.7453565076442539,0.00483383138947778,0.036319836260312426,1.3032677659151306,0.07329081712229286,0.014708814416306032,0.36560060515547
31,285.53348706927596,-36.56034580732421,157.08245882422275,7.516907039692319,-26.3523651538268,-1.9480685762240937,-0.0395279785422909,0.1207943817005439,-1.1513494326718932,0.02280112610385783,0.03961937471631234,0.3662635532338795
32,285.68999016370805,-36.959275552949684,154.090692158137,5.141961097160011,-27.22431697241878,-0.4763963140713887,0.04166211175300415,0.11691060965806757,0.16158155992596823,0.14257899495277557,0.20259721147539844,0.07106866355083935
33,286.0954950562803,-36.90868230142213,156.6817747228299,6.8435125646275035,-26.30470794349189,1.7208152299134314,0.026171539293932844,0.1866815042723412,0.21986564139671128,0.14935706931133347,0.2847898383869697,0.3406041891773072
34,285.5069860814106,-36.80234660966182,155.18359190433074,5.572614623345235,-26.87088037685909,2.141914604165565,0.11097183973229897,-0.07294983933420442,0.7167783881808032,0.06744936157207032,0.2434463148633069,0.28450324689161827
35,285.37921714412,-36.94617348860144,154.08360021174107,4.483044807844278,-27.148177791853303,-1.3188113534886923,0.04236857476285219,-0.010700830289179675,-1.744697333318979,0.20476382146511485,0.2790256036865212,0.0761579099290855
36,285.19724112441406,-36.971060752357744,161.9070871420525,4.947539142967019,-27.815616174471177,-0.15937225696369683,-0.003662716936763205,0.04992929643212404,3.3366193065411456,-0.08986007348247277,0.1286231521018357,0.2830614021348586
37,285.6149632956107,-36.57639724255441,154.01405806458325,4.787397262971981,-28.311202810005305,1.4926827442361272,0.11950347682647175,0.13344800207221105,2.70357155005055,0.021139255032613435,-0.07310497805315308,0.3911000812695925
38,285.82973065382487,-36.83585473942768,162.9769342053255,4.90206477465813,-27.352980723004066,-6.434001004402472,-0.08021203207734058,0.056951641012416176,5.032725378566621,0.22247739387234053,0.1843991604770722,0.1927796824365661
39,285.7942582187432,-36.71108697371448,153.66235437700007,4.207679018979239,-26.95228569931588,2.0422098881765636,0.07563634350959093,-0.07152301953210131,-0.42420801997113955,0.040302260887537335,-0.06185114610214798,0.5224099240062918
40,285.310381667757,-36.8814617633383,156.8990091198359,5.2562917844583295,-27.242613653068897,-8.184708416773722,0.12852940426306414,0.041028325483988694,5.841107029704315,0.3447221956819071,0.1588798980982006,0.4680596543380047
41,285.14153434052224,-36.51322378538754,157.63099686888023,6.089535687365755,-26.990923833423913,-2.885264626736831,-0.02505977621042922,0.1231921815551292,0.7214030928404866,0.1754958904637182,0.213955032194312,0.16279679635105052
42,284.8620950728013,-37.08208680899949,159.5296056353998,4.639496642329578,-26.800096068194904,-4.019147534442993,0.19750136297226528,0.038800149892920376,7.879198413170124,0.05981238119552582,0.09528055078281426,0.38042690178183236
43,285.6310755847035,-36.95623800011676,155.73214396816414,5.317129115210284,-26.20316192010727,-2.5685299248238564,0.08066719491718675,-0.18914184548592594,6.156072019240913,0.09207183828920042,0.07052277562267824,-0.031600497590962784
44,284.9589093063651,-36.901854718255095,161.10839482582736,4.373940273806541,-27.07068219620174,-0.39530751234063866,0.039616472343231436,0.2259901476373372,5.056357989620878,0.19101698068861045,0.08326843423210213,0.80243554863269
45,285.32273351780606,-36.87177915482282,147.98249611762057,2.9573238883813486,-27.10257720037812,-4.805552669306174,0.08972358185163476,0.08840913831699375,4.665386383004165,0.14712024062762874,0.1784152091950309,-0.20065260842678717
46,285.4568559991034,-36.9306236332211,159.42670795563342,6.662464511699854,-28.600176409996436,-0.6134376155350437,0.11461782546905558,-0.04096297566705094,2.569598709808138,0.11080450256663467,0.18909334165473735,0.1546523838987331
47,286.1403361182878,-37.05882690000713,155.8723734480167,3.988620163486744,-27.386552543143587,-3.383559597232601,0.10179889870518802,0.11766579953946879,3.9208024106210324,0.2768662990903263,0.07869846127071498,0.2399403475706256
48,285.13679532545444,-36.6200420377713,158.96817285511815,6.053515273175705,-27.767119490151725,3.4326547627815898,0.21514570094200947,0.14192916937230854,-1.6440529443927607,0.19353001936270348,0.15991866967917756,0.2466301579799749
49,285.8751894752254,-36.67660162664536,153.3795652145348,3.965454508494692,-26.52470172637902,-5.304918413096888,0.002969964460262209,0.25692786820862645,3.3602552785461746,0.17324030235780163,0.20169892186823798,0.6981575063497062
